,IPC,AGUASCALIENTES_x,BAJA CALIFORNIA_x,BAJA CALIFORNIA SUR_x,CAMPECHE_x,COAHUILA_x,COLIMA_x,CHIAPAS_x,CHIHUAHUA_x,DISTRITO FEDERAL_x,DURANGO_x,GUANAJUATO_x,GUERRERO_x,HIDALGO_x,JALISCO_x,ESTADO DE MÉXICO_x,MICHOACÁN_x,MORELOS_x,NAYARIT_x,NUEVO LEÓN_x,OAXACA_x,PUEBLA_x,QUERÉTARO_x,QUINTANA ROO_x,SAN LUIS POTOSÍ_x,SINALOA_x,SONORA_x,TABASCO_x,TAMAULIPAS_x,TLAXCALA_x,VERACRUZ_x,YUCATÁN_x,ZACATECAS_x,NACIONAL_x,AGUASCALIENTES_y,BAJA CALIFORNIA_y,BAJA CALIFORNIA SUR_y,CAMPECHE_y,COAHUILA_y,COLIMA_y,CHIAPAS_y,CHIHUAHUA_y,DISTRITO FEDERAL_y,DURANGO_y,GUANAJUATO_y,GUERRERO_y,HIDALGO_y,JALISCO_y,ESTADO DE MÉXICO_y,MICHOACÁN_y,MORELOS_y,NAYARIT_y,NUEVO LEÓN_y,OAXACA_y,PUEBLA_y,QUERÉTARO_y,QUINTANA ROO_y,SAN LUIS POTOSÍ_y,SINALOA_y,SONORA_y,TABASCO_y,TAMAULIPAS_y,TLAXCALA_y,VERACRUZ_y,YUCATÁN_y,ZACATECAS_y,NACIONAL_y,carros
01/2017,1358.1599999999962,-1.7000000000000002,8.200000000000003,-3.799999999999999,-25.699999999999996,-21.2,-29.0,-13.400000000000006,-7.0,-2.7,-14.7,-1.1,-0.39999999999999997,-15.4,-12.399999999999999,-3.4,-11.9,-2.2,-42.5,-5.700000000000001,-28.6,-31.5,-5.8,-12.600000000000001,-10.100000000000001,-15.899999999999999,16.1,-0.5,-11.099999999999998,-4.3999999999999995,-59.199999999999996,-31.299999999999997,-10.0,-11.6,-1.299999999999999,-0.9000000000000004,-1.3000000000000007,-1.3999999999999986,0.8000000000000007,-1.3000000000000007,-0.5,-0.8000000000000007,-1.1000000000000014,-0.6999999999999993,-1.3000000000000007,-1.0,-0.6999999999999993,-1.1000000000000014,-2.0,-1.0,-1.4000000000000021,-1.1999999999999993,0.1999999999999993,-0.9000000000000021,-1.1999999999999993,-1.0999999999999979,-1.5,-0.6000000000000014,-1.5,-1.5999999999999996,-1.3000000000000007,-0.3000000000000007,-1.6999999999999993,-0.6999999999999993,-1.8000000000000007,-0.8000000000000007,-0.8000000000000007,229655.0
02/2017,-144.2699999999968,1.7000000000000002,-8.700000000000003,9.999999999999998,-9.200000000000001,8.5,2.8,-28.699999999999996,-4.200000000000001,0.0,6.5,1.3,0.0,1.9,2.6,1.0,0.9,0.1,10.5,-2.799999999999999,-0.39999999999999947,3.5999999999999996,1.3,-21.0,1.9000000000000001,26.4,-10.3,-51.9,6.6,0.0,-4.299999999999997,-17.4,0.9,-1.9000000000000004,0.8999999999999986,1.8000000000000007,1.5,1.1999999999999993,2.3000000000000007,-0.10000000000000142,1.6999999999999993,2.200000000000001,1.3999999999999986,1.5,1.5,0.40000000000000213,1.6999999999999993,0.6999999999999993,1.1000000000000014,0.8999999999999986,1.8000000000000007,1.0999999999999979,3.599999999999998,0.8000000000000007,1.4000000000000021,1.8999999999999986,1.2000000000000028,2.6999999999999993,1.0,3.3000000000000007,1.5,2.8999999999999986,1.0,1.3000000000000007,1.5,0.9000000000000004,1.8000000000000007,230890.0
03/2017,1684.7699999999968,4.6,-43.5,-17.9,2.1999999999999993,4.0,-1.5999999999999999,15.000000000000002,-2.0,18.1,5.500000000000001,12.7,1.9000000000000001,15.7,3.6,15.9,13.6,14.6,-9.5,43.2,10.7,24.299999999999997,18.9,16.1,24.5,-26.599999999999998,-30.8,28.700000000000003,43.0,19.0,32.800000000000004,5.4,17.5,3.900000000000002,3.1999999999999993,3.6999999999999993,2.5,0.6999999999999993,2.099999999999998,1.3000000000000007,0.3999999999999986,3.700000000000001,0.40000000000000213,2.700000000000001,2.0,1.3000000000000007,1.0,2.8000000000000007,1.3999999999999986,2.1000000000000014,1.8999999999999986,1.8000000000000007,1.6000000000000014,1.1000000000000014,1.0,1.3000000000000007,-0.20000000000000284,0.9000000000000021,3.0,3.5,0.8999999999999986,0.9000000000000021,1.0,0.3999999999999986,0.1999999999999993,2.4999999999999982,2.1000000000000014,232129.0
04/2017,719.7700000000041,-6.3,-1.4,-0.4,55.99999999999999,7.9,-1.2,40.9,-2.6999999999999997,-5.200000000000001,-11.9,-8.2,1.1,-4.199999999999999,-6.4,-2.6999999999999993,-12.799999999999999,-1.1999999999999993,-1.4,-5.600000000000001,11.600000000000001,5.100000000000001,-3.1999999999999993,50.9,-2.900000000000002,-3.1,0.0,36.49999999999999,-21.699999999999996,1.8000000000000007,-30.10000000000001,44.2,-16.2,1.8999999999999986,0.9000000000000021,1.1999999999999993,1.3000000000000007,2.1000000000000014,2.6000000000000014,-1.5,0.9000000000000021,2.799999999999997,2.0,2.599999999999998,1.6999999999999993,0.5,1.2000000000000028,1.1999999999999993,1.5,1.2999999999999972,1.6000000000000014,0.5,1.8000000000000007,1.3000000000000007,1.6999999999999993,2.1000000000000014,1.8000000000000007,2.5,0.6999999999999993,1.8000000000000007,1.8000000000000007,1.8999999999999986,1.6000000000000014,2.200000000000003,2.400000000000002,1.8000000000000007,1.8000000000000007,233371.0
05/2017,-472.8899999999994,3.8000000000000003,7.9,1.5,-15.399999999999991,17.6,1.7,198.3,7.0,36.0,3.3000000000000003,11.2,87.0,34.7,6.7,72.3,27.7,161.4,1.0,15.700000000000003,128.8,93.1,11.900000000000002,-12.400000000000006,15.7,0.19999999999999996,4.3,45.599999999999994,34.599999999999994,58.7,74.7,-3.3000000000000043,8.1,29.6,3.0,2.3000000000000007,0.5999999999999979,1.3000000000000007,2.8000000000000007,1.8000000000000007,1.0,2.1000000000000014,2.0,2.3000000000000007,2.8000000000000007,1.0,3.3999999999999986,2.5,2.1000000000000014,2.3000000000000007,0.3999999999999986,1.6999999999999993,2.3999999999999986,1.0999999999999979,1.5999999999999979,2.799999999999997,1.5,2.099999999999998,1.9000000000000021,1.6999999999999993,1.1999999999999993,2.1000000000000014,2.299999999999997,1.5,1.3999999999999986,3.1999999999999993,2.0,234617.0
06/2017,1069.0499999999956,39.3,-7.7,0.2999999999999998,313.90000000000003,-18.0,195.70000000000002,147.09999999999997,10.200000000000001,37.300000000000004,7.8,91.1,133.7,18.0,95.0,33.10000000000001,86.6,211.1,61.5,-15.100000000000001,198.8,86.5,53.6,176.9,21.6,11.8,7.7,142.3,-9.099999999999994,18.599999999999994,71.69999999999999,181.5,20.0,54.6,1.6999999999999993,3.6999999999999993,2.900000000000002,-1.5,2.299999999999997,2.0,-1.3000000000000007,4.399999999999999,-1.0,2.5,-0.6000000000000014,-0.8000000000000007,-0.8999999999999986,0.8000000000000007,-0.5,-0.1999999999999993,-2.299999999999997,1.7000000000000028,2.1000000000000014,-0.6999999999999993,-1.0999999999999979,-0.8999999999999986,-0.1999999999999993,0.40000000000000213,3.1999999999999993,5.699999999999999,-1.3999999999999986,1.7999999999999972,-1.1999999999999993,-0.3000000000000007,-1.0,0.9000000000000021,1.6999999999999993,235867.0
07/2017,1154.3800000000047,125.80000000000001,2.6999999999999997,10.2,-194.40000000000003,15.199999999999996,89.99999999999997,-155.09999999999997,132.70000000000002,15.5,109.2,65.39999999999999,-61.30000000000001,25.89999999999999,131.5,54.8,43.30000000000001,-65.60000000000002,216.50000000000003,-14.600000000000001,-172.60000000000002,-12.699999999999989,24.700000000000003,-130.0,55.599999999999994,157.0,170.4,-128.0,17.299999999999997,48.099999999999994,63.400000000000006,-88.20000000000002,103.39999999999999,38.2,-3.1999999999999993,2.900000000000002,3.1999999999999993,-0.3000000000000007,0.20000000000000284,0.3000000000000007,-0.10000000000000142,-2.299999999999997,-1.6000000000000014,-2.0,-2.3999999999999986,-0.5,-1.8000000000000007,-2.1999999999999993,-1.5,-2.0,-0.6000000000000014,-0.10000000000000142,-0.3000000000000007,-0.5,-1.1999999999999993,-2.1000000000000014,0.3000000000000007,-2.1000000000000014,0.8999999999999986,-0.3000000000000007,0.1999999999999993,-0.7999999999999972,-0.5,-1.3000000000000007,-0.3999999999999986,-2.5,-0.6999999999999993,237119.0
08/2017,198.61000000000058,-25.5,4.199999999999999,56.199999999999996,33.60000000000002,7.300000000000004,272.9,-5.100000000000023,-31.200000000000017,-0.4000000000000057,17.60000000000001,-42.29999999999998,67.80000000000001,-6.199999999999989,33.5,35.0,69.0,196.80000000000007,67.39999999999998,9.600000000000001,24.0,107.0,-15.700000000000003,94.1,-21.799999999999997,78.80000000000001,-89.0,49.80000000000001,-10.700000000000003,20.80000000000001,-45.400000000000006,18.600000000000023,-20.599999999999994,5.0,1.0,-0.3000000000000007,1.0,0.3999999999999986,-0.40000000000000213,-0.3000000000000007,0.20000000000000284,-1.0,0.9000000000000021,-0.6000000000000014,0.6000000000000014,0.09999999999999787,0.8999999999999986,0.3000000000000007,0.6999999999999993,0.3999999999999986,0.10000000000000142,-0.10000000000000142,0.6000000000000014,0.0,0.6999999999999993,0.3000000000000007,0.09999999999999787,1.5,-0.3999999999999986,0.1999999999999993,0.0,1.0999999999999979,0.8000000000000007,1.0,0.3000000000000007,0.3999999999999986,0.09999999999999787,238375.0
09/2017,-864.4200000000055,15.699999999999989,2.5,-9.299999999999997,27.0,63.199999999999996,-32.299999999999955,152.5,-63.3,-14.5,-42.000000000000014,12.299999999999983,138.99999999999997,93.19999999999999,-19.400000000000006,-23.19999999999999,-37.5,-76.10000000000002,46.19999999999999,131.5,113.0,11.199999999999989,75.8,34.900000000000006,48.7,-85.4,-54.50000000000001,170.2,60.89999999999999,-43.80000000000001,229.3,67.79999999999998,-2.200000000000003,23.900000000000006,-1.3000000000000007,-3.5,-2.5,-0.3999999999999986,-2.0,-0.8000000000000007,-0.10000000000000142,-0.7000000000000028,-1.1000000000000014,-1.3999999999999986,-1.0,-0.6999999999999993,-1.3999999999999986,-0.9000000000000021,-0.8000000000000007,-0.6999999999999993,-0.40000000000000213,-0.5999999999999979,-2.400000000000002,-0.6999999999999993,-0.9000000000000021,-1.1999999999999993,-0.29999999999999716,-2.1999999999999993,-0.6999999999999993,-2.0,-0.5,-2.099999999999998,-0.3999999999999986,-1.1000000000000014,-0.20000000000000284,-1.8000000000000007,-1.3000000000000007,239636.0
10/2017,-1720.5299999999988,-137.7,-9.6,-58.4,-8.100000000000023,-93.1,-385.3,-172.89999999999998,-44.4,-55.4,-63.199999999999996,-129.1,-297.7,-72.5,-188.0,-133.3,-140.7,-359.40000000000003,-290.29999999999995,-107.19999999999999,-178.2,-207.7,-100.6,15.199999999999989,-59.2,-113.9,-35.1,36.5,-15.299999999999983,-93.3,-114.10000000000002,-73.29999999999998,-95.0,-92.80000000000001,-2.1999999999999993,-2.3000000000000007,-0.3000000000000007,-1.8000000000000007,-4.899999999999999,0.5,-0.8999999999999986,-2.3999999999999986,-0.8999999999999986,-1.5,-1.3000000000000007,0.0,-1.6000000000000014,-0.8999999999999986,-1.0999999999999996,-0.6999999999999993,-0.5999999999999979,0.3000000000000007,-4.599999999999998,-0.40000000000000213,-0.8999999999999986,-1.3999999999999986,-2.200000000000003,-2.3999999999999986,0.09999999999999787,-1.5,-1.5,-3.900000000000002,-1.6000000000000014,-1.5999999999999979,-1.7999999999999972,-1.1999999999999993,-1.8999999999999986,240897.0
11/2017,-1533.0899999999965,-21.7,1.4,-0.39999999999999997,-188.29999999999998,-13.299999999999999,-142.6,-190.9,-12.700000000000001,-30.799999999999997,-34.1,-14.299999999999999,-65.0,-104.69999999999999,-58.5,-49.7,-49.800000000000004,-81.7,-102.10000000000001,-57.10000000000001,-128.5,-102.8,-66.10000000000001,-161.2,-84.39999999999999,-48.9,-1.7999999999999998,-315.8,-101.7,-27.900000000000002,-271.59999999999997,-116.9,-16.0,-66.3,-1.5,-4.0,-3.6999999999999993,-2.1999999999999993,-2.6000000000000014,-0.5,-1.3000000000000007,-3.6000000000000014,-1.4000000000000021,-3.0,-1.6999999999999993,-0.6999999999999993,-1.6999999999999993,-1.8000000000000007,-1.9000000000000004,-1.8000000000000007,-1.3000000000000007,-1.6000000000000014,-2.0,-1.3999999999999986,-1.8000000000000007,-1.7000000000000028,-2.0,-1.1000000000000014,-3.599999999999998,-4.399999999999999,-1.5999999999999979,-1.5,-2.0,-1.5,-2.5,-1.8999999999999986,-2.5,242165.0
12/2017,2261.979999999996,27.5,1.4,3.5,6.700000000000003,33.7,7.2,-19.5,41.0,-0.6,21.2,0.10000000000000003,-6.3,2.0,18.900000000000002,-3.1999999999999997,-0.10000000000000003,0.0,30.3,26.400000000000002,-6.300000000000001,-4.1,0.5,-39.7,7.699999999999999,17.5,34.2,-42.800000000000004,2.0,-2.1999999999999997,-6.199999999999996,0.8000000000000043,26.9,13.7,-2.8000000000000007,-3.3999999999999986,-3.6000000000000014,-0.6000000000000014,-5.0,-1.8999999999999986,-1.0,-5.599999999999998,-1.5999999999999996,-4.0,-2.0000000000000018,-1.6999999999999993,-1.9000000000000004,-2.3000000000000007,-0.6999999999999993,-2.099999999999998,-1.5,-3.8999999999999986,-5.000000000000002,-1.8000000000000007,-1.799999999999999,-2.299999999999999,-0.7999999999999972,-3.8000000000000007,-3.900000000000002,-5.699999999999999,-0.9000000000000021,-4.300000000000001,-0.6999999999999993,-2.3000000000000007,-0.6000000000000014,-2.700000000000001,-3.5,243436.0
01/2018,1101.75,7.899999999999999,11.600000000000001,-3.1,65.6,-34.9,-2.0999999999999996,81.19999999999999,-42.6,7.9,-18.8,3.1,1.2999999999999998,20.200000000000003,-5.0,11.4,15.1,1.6,-27.1,-17.700000000000003,18.0,24.5,7.3999999999999995,35.5,10.4,-17.200000000000003,-35.1,268.5,13.100000000000001,5.3999999999999995,75.6,16.5,-2.8999999999999986,1.3000000000000007,-0.5,0.5,-1.0,-2.099999999999998,-2.0,-0.6000000000000014,-1.0,-0.3000000000000007,-1.1999999999999993,-0.40000000000000036,-1.1999999999999993,0.09999999999999787,-1.1999999999999993,-0.8999999999999986,-1.5,-0.6000000000000014,-0.40000000000000213,-0.9000000000000021,-2.299999999999999,-1.0,-1.3000000000000007,-1.5999999999999996,-1.5,-2.1999999999999993,-1.3000000000000007,0.3999999999999986,-2.099999999999998,-3.299999999999999,-1.700000000000001,-2.1000000000000014,-1.8000000000000007,-0.5999999999999996,-1.0,118137.0
02/2018,-3018.239999999998,-6.899999999999999,-1.5999999999999996,8.5,-86.5,6.3,-2.6,-79.6,19.099999999999998,-0.20000000000000018,9.799999999999999,10.3,0.30000000000000004,-11.900000000000002,1.3999999999999986,6.0,0.7999999999999989,1.0,0.5999999999999996,1.5,-11.4,-18.099999999999998,0.8000000000000007,-70.69999999999999,1.3000000000000007,14.299999999999999,32.699999999999996,-265.59999999999997,-14.9,4.700000000000001,-75.5,-49.400000000000006,-1.5,-8.099999999999998,3.6999999999999993,-0.8000000000000007,0.1999999999999993,3.8000000000000007,6.300000000000001,1.0,2.8999999999999986,3.8000000000000007,3.5999999999999996,3.8000000000000007,3.4999999999999982,1.5,3.299999999999999,2.6999999999999993,3.3000000000000007,2.6999999999999993,3.700000000000003,3.0,6.300000000000001,2.900000000000002,3.9000000000000004,5.0,3.299999999999997,6.399999999999999,1.5,-0.3000000000000007,3.6999999999999993,6.9,3.3000000000000007,4.400000000000002,3.8000000000000007,3.3000000000000007,3.3000000000000007,118561.0
03/2018,-1313.0800000000017,-28.6,-8.0,-9.1,-3.6999999999999993,-4.6,-2.6,10.100000000000001,-17.4,4.499999999999999,-12.1,-13.0,-0.6000000000000001,-0.3999999999999986,-16.099999999999998,-10.7,-15.799999999999999,1.4,-4.1,-14.4,6.9,15.399999999999999,-7.2,30.9,-13.5,-14.6,-33.4,-9.0,-0.20000000000000107,-4.6000000000000005,20.199999999999996,9.3,-22.6,-8.500000000000002,2.1000000000000014,1.1000000000000014,0.8000000000000007,1.3999999999999986,2.5,-0.3999999999999986,1.4000000000000021,2.1999999999999993,2.1999999999999993,2.9000000000000004,2.900000000000002,1.3000000000000007,1.8000000000000007,1.6000000000000014,1.6999999999999993,2.6000000000000014,2.5,-0.09999999999999787,2.8999999999999986,1.7999999999999972,2.1000000000000014,2.5,0.3000000000000007,1.8000000000000007,0.6000000000000014,2.8000000000000007,1.6999999999999993,1.8999999999999986,1.9999999999999982,1.5,0.8000000000000007,2.3000000000000007,1.8999999999999986,118988.0
04/2018,2233.310000000005,10.6,-4.5,0.0,104.5,4.800000000000001,0.0,71.6,-0.9,32.3,1.5999999999999999,11.799999999999999,11.9,33.8,2.1,34.900000000000006,6.199999999999999,54.3,0.2,50.199999999999996,28.799999999999997,54.89999999999999,21.3,28.0,34.300000000000004,0.0,-0.8,60.2,66.8,60.099999999999994,32.699999999999996,42.0,6.7,19.200000000000003,1.0999999999999979,3.799999999999997,2.1999999999999993,1.0,1.6999999999999993,0.0,0.3999999999999986,3.3999999999999986,0.10000000000000142,1.5999999999999979,1.0,0.8000000000000007,1.0,1.2999999999999972,0.5,1.0999999999999979,0.3999999999999986,0.7999999999999972,0.3999999999999986,0.0,0.1999999999999993,1.3000000000000007,1.3000000000000007,0.40000000000000213,2.1000000000000014,3.5,0.8000000000000007,0.6000000000000014,0.0,0.1999999999999993,1.3999999999999986,1.1999999999999993,1.6999999999999993,119414.0
05/2018,-3695.6100000000006,34.1,0.10000000000000003,0.0,-74.2,4.499999999999999,19.0,63.499999999999986,3.5000000000000004,14.600000000000001,6.6000000000000005,39.5,47.5,-19.1,55.5,47.8,73.5,108.3,7.0,-5.899999999999999,23.900000000000006,-12.5,15.399999999999999,82.6,5.799999999999997,0.5,0.19999999999999998,-50.0,-16.4,-20.099999999999994,-54.99999999999999,61.699999999999996,20.5,10.7,2.0,0.10000000000000142,1.9000000000000021,0.3999999999999986,5.199999999999999,2.8999999999999986,0.3999999999999986,4.300000000000001,1.0,3.0,1.5,0.6000000000000014,0.8999999999999986,2.400000000000002,0.8999999999999986,1.2000000000000028,-1.0,3.200000000000003,4.200000000000003,1.7000000000000028,0.8000000000000007,1.3999999999999986,0.5,2.6999999999999993,3.099999999999998,2.6999999999999993,1.0,3.5,1.2000000000000028,2.1000000000000014,0.40000000000000213,2.599999999999998,2.5,119842.0
06/2018,3000.649999999994,181.5,0.19999999999999996,15.3,114.7,19.1,298.3,72.60000000000002,41.5,68.30000000000001,63.8,216.50000000000003,219.5,82.0,143.7,151.7,166.70000000000002,398.4,164.60000000000002,34.1,158.5,188.00000000000003,122.30000000000001,69.6,84.19999999999999,97.7,42.800000000000004,70.4,62.1,103.7,118.9,51.2,99.0,82.5,-0.5999999999999979,3.8000000000000007,2.099999999999998,-0.09999999999999787,2.0,-0.3000000000000007,-1.0999999999999979,2.0,-0.6999999999999993,1.1000000000000014,-1.4000000000000021,-1.1000000000000014,0.3000000000000007,-1.0,-0.1999999999999993,-1.4000000000000021,-0.8000000000000007,0.6999999999999993,1.6999999999999993,-2.5,0.29999999999999716,-1.6999999999999993,0.6999999999999993,0.5999999999999979,2.1999999999999993,4.600000000000001,-0.3000000000000007,1.3000000000000007,-0.6000000000000014,0.5999999999999979,0.09999999999999787,-0.8999999999999986,1.0,120271.0
07/2018,2034.810000000005,-148.5,3.3,-8.4,3.5999999999999943,-1.8000000000000007,-176.8,-120.00000000000001,51.199999999999996,-41.5,-8.199999999999996,-198.3,-186.60000000000002,-70.6,-53.599999999999994,-128.6,-128.0,-460.1,47.599999999999994,-44.2,-145.5,-183.20000000000002,-130.4,-139.5,-106.5,50.2,77.0,-20.400000000000006,-98.5,-97.30000000000001,-33.400000000000006,-72.7,-70.80000000000001,-37.7,-0.8000000000000007,4.300000000000001,3.0,0.1999999999999993,-0.6999999999999993,1.1000000000000014,0.1999999999999993,-1.0999999999999979,-0.6000000000000014,-0.8999999999999986,-0.6999999999999993,0.5,0.3000000000000007,-0.5,-0.5,-0.5,-0.09999999999999787,-0.3000000000000007,0.3000000000000007,0.3999999999999986,-0.8999999999999986,0.0,0.6999999999999993,0.0,0.5,0.8000000000000007,0.3999999999999986,0.6999999999999993,-0.3999999999999986,-0.3999999999999986,0.6000000000000014,-0.5,0.10000000000000142,120700.0
08/2018,-150.33000000000175,19.599999999999994,1.6,12.700000000000001,77.4,12.0,158.39999999999998,139.2,25.30000000000001,112.29999999999998,25.9,76.00000000000001,162.90000000000003,38.699999999999996,59.099999999999994,111.30000000000001,96.2,354.4,148.4,-16.499999999999996,122.2,161.9,40.300000000000004,38.8,41.9,142.60000000000002,27.700000000000017,86.19999999999999,3.1999999999999993,72.5,97.4,61.89999999999999,26.999999999999993,55.3,-0.10000000000000142,1.0,0.0,-0.6000000000000014,0.0,-1.1000000000000014,-0.3000000000000007,-0.9000000000000021,-0.8000000000000007,-0.3000000000000007,-0.3000000000000007,-1.3000000000000007,-0.3000000000000007,-0.5,-0.3999999999999986,-0.3000000000000007,-1.2000000000000028,-0.6000000000000014,0.5,0.1999999999999993,-0.5,0.0,-0.29999999999999716,-0.3999999999999986,-1.1999999999999993,-1.4000000000000021,-0.8999999999999986,0.10000000000000142,0.0,-0.8000000000000007,-0.5,-0.6000000000000014,-0.3999999999999986,121133.0
09/2018,-43.5199999999968,25.799999999999997,2.0,56.99999999999999,-39.400000000000006,131.8,38.10000000000002,44.0,-12.0,-77.49999999999999,79.00000000000001,18.899999999999977,-59.50000000000003,-7.199999999999989,-5.300000000000011,-51.70000000000002,-53.099999999999994,-146.5,11.599999999999966,205.6,-29.80000000000001,-65.70000000000002,38.5,17.30000000000001,97.1,29.299999999999955,-38.80000000000001,22.400000000000006,174.1,-36.19999999999999,-20.400000000000006,-21.899999999999977,96.80000000000001,26.900000000000006,-0.5,-2.400000000000002,-0.5999999999999979,0.0,-4.0,0.0,0.10000000000000142,-2.099999999999998,0.5,-2.3000000000000007,-0.1999999999999993,0.1999999999999993,0.1999999999999993,-0.1999999999999993,0.3999999999999986,0.0,-0.09999999999999787,-0.1999999999999993,-2.700000000000003,0.10000000000000142,0.6000000000000014,-0.3999999999999986,-0.6000000000000014,-0.5,-0.6999999999999993,-0.3999999999999986,0.10000000000000142,-1.5,0.5,0.5,-0.10000000000000142,-0.5999999999999979,-1.1000000000000014,121563.0
10/2018,-5561.610000000001,-39.8,33.2,-55.099999999999994,-41.19999999999999,-105.4,-44.69999999999999,-76.1,-58.400000000000006,-33.900000000000006,-98.00000000000001,-99.69999999999999,-8.400000000000006,20.89999999999999,-51.79999999999998,-59.599999999999994,-14.5,-99.20000000000002,-210.79999999999998,-180.3,79.29999999999998,-5.799999999999983,-51.6,15.5,-89.5,-249.89999999999998,-27.200000000000003,35.599999999999994,-128.2,-24.200000000000003,134.9,-50.30000000000001,-119.30000000000001,-55.3,-1.3999999999999986,-5.599999999999998,-3.6000000000000014,-1.0,-3.1999999999999993,-0.5999999999999979,-0.5,-3.900000000000002,-0.6999999999999993,-2.3000000000000007,-0.5,-0.3999999999999986,-1.0999999999999979,-1.0,-0.6999999999999993,-0.5999999999999979,0.0,-0.6999999999999993,-3.799999999999997,-0.1999999999999993,-0.9000000000000021,-1.3000000000000007,-0.8000000000000007,-2.6000000000000014,-1.1999999999999993,-5.699999999999999,-0.7000000000000028,-3.700000000000003,-0.6000000000000014,-1.6000000000000014,-0.8999999999999986,-1.5,-2.5,121998.0
11/2018,-2209.770000000004,-42.8,-30.800000000000004,-21.0,-33.7,-59.7,-94.0,-106.5,-48.7,-55.699999999999996,-62.0,-15.100000000000001,-129.79999999999998,-58.099999999999994,-73.9,-48.099999999999994,-46.5,-139.2,-138.1,-32.400000000000006,-213.79999999999998,-82.50000000000001,-27.5,-80.10000000000001,-43.699999999999996,-64.9,-80.8,105.10000000000002,-56.9,-17.300000000000004,-238.7,-19.599999999999994,-36.3,-71.1,-3.8000000000000007,-4.5,-3.599999999999998,-1.3999999999999986,-6.0,-1.3000000000000007,-0.6000000000000014,-5.399999999999999,-2.0,-4.699999999999999,-3.3000000000000007,-0.8000000000000007,-2.6999999999999993,-3.0,-2.0,-2.6999999999999993,-1.1999999999999993,-2.6000000000000014,-5.800000000000001,-1.4000000000000021,-1.8999999999999986,-2.6999999999999993,-1.3000000000000007,-4.0,-4.199999999999999,-5.5,-1.6999999999999993,-5.5,-2.0999999999999996,-2.299999999999997,-1.9000000000000021,-3.5,-3.8000000000000007,122431.0
12/2018,-92.51000000000204,-39.3,14.799999999999999,12.5,-99.80000000000001,11.600000000000001,-197.70000000000002,-86.7,29.8,-26.3,12.899999999999999,-49.199999999999996,-54.4,-28.6,-74.2,-59.7,-96.10000000000001,-73.80000000000001,-26.6,2.400000000000002,-15.5,-71.2,-27.3,-15.200000000000003,-25.4,45.5,24.9,-259.4,-11.499999999999998,-43.6,-26.700000000000003,-38.900000000000006,-18.8,-16.200000000000003,-2.0,-3.3000000000000007,-2.900000000000002,-1.6000000000000014,-1.9000000000000004,-0.8999999999999986,-2.3000000000000007,-2.5,-1.0999999999999996,-2.1999999999999993,-1.8999999999999986,-0.8000000000000007,-1.8000000000000007,-2.0,-0.5999999999999996,-1.6000000000000014,-1.5,-2.8999999999999986,-1.5,-1.8999999999999986,-1.5,-1.9000000000000021,-1.8999999999999986,-1.7999999999999972,-3.200000000000003,-3.200000000000001,-1.8999999999999986,-1.5,-1.700000000000001,-1.8000000000000007,-1.6999999999999993,-2.3000000000000007,-2.1999999999999993,122866.0
01/2019,2347.6700000000055,10.100000000000001,-6.899999999999999,-1.9000000000000004,-0.6999999999999993,-12.4,5.1000000000000005,8.099999999999998,-17.900000000000002,0.5,-15.1,2.0999999999999996,-3.5,5.700000000000001,6.7,-0.7000000000000002,3.3,0.9,-2.5,5.899999999999999,-13.700000000000001,-6.8,3.7,0.0,8.7,-39.8,-2.099999999999998,27.299999999999997,18.299999999999997,-1.9999999999999998,-16.499999999999993,19.9,3.9000000000000004,-4.399999999999999,1.3000000000000007,0.5,-0.5,-1.0999999999999979,-0.09999999999999964,0.29999999999999716,0.6000000000000014,0.1999999999999993,0.5,0.7999999999999989,1.0,-0.09999999999999787,0.09999999999999964,0.6999999999999993,-0.5999999999999996,0.5,0.09999999999999787,0.8999999999999986,-0.6000000000000014,0.09999999999999787,-0.10000000000000142,0.9000000000000021,-1.1000000000000014,0.29999999999999716,0.0,0.0,-0.8000000000000007,-0.5,-0.3999999999999986,-0.40000000000000213,-1.1999999999999993,1.0999999999999996,0.10000000000000142,110777.0
02/2019,-1164.1300000000047,-11.3,31.7,-8.0,-12.5,-6.300000000000001,-5.6000000000000005,-11.299999999999997,-1.3999999999999986,0.40000000000000036,-5.8999999999999995,-2.5,-0.6,-4.4,-7.300000000000001,1.7000000000000002,-7.1,-0.30000000000000004,-0.8999999999999999,-19.7,-10.2,2.3,-5.2,-5.0,-10.799999999999999,-10.100000000000001,12.400000000000002,-44.3,-17.7,3.9000000000000004,-35.1,-5.699999999999996,-8.5,-5.300000000000001,2.8999999999999986,-2.1000000000000014,-0.3000000000000007,3.3000000000000007,3.6000000000000014,-0.3999999999999986,1.8000000000000007,1.8000000000000007,2.700000000000001,3.0,2.5,1.3000000000000007,3.5999999999999996,2.3000000000000007,2.299999999999999,2.3999999999999986,2.6999999999999993,0.7000000000000028,4.0,2.900000000000002,2.900000000000002,2.599999999999998,2.8000000000000007,3.400000000000002,0.40000000000000213,-0.1999999999999993,2.5,3.6000000000000014,2.5999999999999996,3.0,3.3999999999999986,2.9000000000000004,2.099999999999998,111390.0
